timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB],,memory.used,[MiB], temperature.gpu,,power.draw,[W],,GPU Utilization,Memory Utlization,Used memory,Temp,Power
06:35.5, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,39,,76.91,W,,,,,,
06:36.5, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,39,,73.95,W,,,,,,
06:37.5, NVIDIA A100-SXM4-80GB,7%,1%, 81920 MiB, 78982 MiB,,2117,MiB,39,,73.42,W,,,,,,
06:38.5, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,39,,73.71,W,,,,,,
06:39.5, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,39,,75.02,W,,,,,,
06:40.5, NVIDIA A100-SXM4-80GB,9%,1%, 81920 MiB, 78982 MiB,,2117,MiB,39,,73.95,W,,,,,,
06:41.6, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,39,,74.78,W,,,,,,
06:42.6, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,39,,73.71,W,,,,,,
06:43.6, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,74.24,W,,,,,,
06:44.6, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,73.95,W,,,,,,
06:45.6, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,73.71,W,,,,,,
06:46.6, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,76.66,W,,,,,,
06:47.6, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,73.71,W,,,,,,
06:48.6, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,73.71,W,,,,,,
06:49.6, NVIDIA A100-SXM4-80GB,7%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,75.84,W,,,,,,
06:50.6, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,77.2,W,,,,,,
06:51.6, NVIDIA A100-SXM4-80GB,9%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,74.78,W,,,,,,
06:52.6, NVIDIA A100-SXM4-80GB,9%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,74.78,W,,,,,,
06:53.6, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,73.95,W,,,,,,
06:54.6, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,77.49,W,,,,,,
06:55.6, NVIDIA A100-SXM4-80GB,9%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,74.24,W,,,,,,
06:56.6, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,73.71,W,,,,,,
06:57.6, NVIDIA A100-SXM4-80GB,9%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,74.24,W,,,,,,
06:58.6, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,76.37,W,,,,,,
06:59.6, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,74.24,W,,,,,,
07:00.6, NVIDIA A100-SXM4-80GB,9%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,73.71,W,,,,,,
07:01.6, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,79.62,W,,,,,,
07:02.6, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,75.84,W,,,,,,
07:03.7, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,75.31,W,,,,,,
07:04.7, NVIDIA A100-SXM4-80GB,13%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,76.13,W,,,,,,
07:05.7, NVIDIA A100-SXM4-80GB,13%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,80.16,W,,,,,,
07:06.7, NVIDIA A100-SXM4-80GB,13%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,81.71,W,,,,,,
07:07.7, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,76.91,W,,,,,,
07:08.7, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,75.84,W,,,,,,
07:09.7, NVIDIA A100-SXM4-80GB,11%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,74.49,W,,,,,,
07:10.7, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,78.56,W,,,,,,
07:11.7, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,75.31,W,,,,,,
07:12.7, NVIDIA A100-SXM4-80GB,13%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,76.91,W,,,,,,
07:13.7, NVIDIA A100-SXM4-80GB,13%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,80.44,W,,,,,,
07:14.7, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,75.84,W,,,,,,
07:15.7, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,76.37,W,,,,,,
07:16.7, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,75.6,W,,,,,,
07:17.7, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,76.66,W,,,,,,
07:18.7, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,76.66,W,,,,,,
07:19.7, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,75.31,W,,,,,,
07:20.7, NVIDIA A100-SXM4-80GB,13%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,75.02,W,,,,,,
07:21.7, NVIDIA A100-SXM4-80GB,13%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,75.84,W,,,,,,
07:22.7, NVIDIA A100-SXM4-80GB,13%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,78.8,W,,,,,,
07:23.7, NVIDIA A100-SXM4-80GB,13%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,80.16,W,,,,,,
07:24.7, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,79.62,W,,,,,,
07:25.8, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,75.02,W,,,,,,
07:26.8, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,75.6,W,,,,,,
07:27.8, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,80.44,W,,,,,,
07:28.8, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,76.13,W,,,,,,
07:29.8, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,75.84,W,,,,,,
07:30.8, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,78.8,W,,,,,,
07:31.8, NVIDIA A100-SXM4-80GB,11%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,75.31,W,,,,,,
07:32.8, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,75.31,W,,,,,,
07:33.8, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,80.16,W,,,,,,
07:34.8, NVIDIA A100-SXM4-80GB,11%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,75.02,W,,,,,,
07:35.8, NVIDIA A100-SXM4-80GB,12%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,75.02,W,,,,,,
07:36.8, NVIDIA A100-SXM4-80GB,11%,1%, 81920 MiB, 78982 MiB,,2117,MiB,38,,77.73,W,,,,,,
